timestamp,username,hash_mode,active_protections,attack_type,result,latency_ms
2026-01-02 11:50:51,strong_user_7,bcrypt,pepper,password_spraying,failed,245.86
2026-01-02 11:50:52,strong_user_8,bcrypt,pepper,password_spraying,failed,244.56
2026-01-02 11:50:52,strong_user_9,bcrypt,pepper,password_spraying,failed,247.36
2026-01-02 11:50:52,weak_user_0,bcrypt,pepper,password_spraying,failed,246.61
2026-01-02 11:50:53,weak_user_1,bcrypt,pepper,password_spraying,success,246.24
2026-01-02 11:50:53,weak_user_2,bcrypt,pepper,password_spraying,failed,242.97
2026-01-02 11:50:53,weak_user_3,bcrypt,pepper,password_spraying,failed,259.45
2026-01-02 11:50:54,weak_user_4,bcrypt,pepper,password_spraying,failed,259.64
2026-01-02 11:50:54,weak_user_5,bcrypt,pepper,password_spraying,failed,247.96
2026-01-02 11:50:54,weak_user_6,bcrypt,pepper,password_spraying,failed,251.57
2026-01-02 11:50:55,weak_user_7,bcrypt,pepper,password_spraying,failed,251.5
2026-01-02 11:50:55,weak_user_8,bcrypt,pepper,password_spraying,failed,253.45
2026-01-02 11:50:55,weak_user_9,bcrypt,pepper,password_spraying,failed,258.08
2026-01-02 11:50:56,medium_user_0,bcrypt,pepper,password_spraying,failed,297.94
2026-01-02 11:50:56,medium_user_1,bcrypt,pepper,password_spraying,failed,255.06
2026-01-02 11:50:57,medium_user_2,bcrypt,pepper,password_spraying,failed,272.81
2026-01-02 11:50:57,medium_user_3,bcrypt,pepper,password_spraying,failed,251.47
2026-01-02 11:50:57,medium_user_4,bcrypt,pepper,password_spraying,failed,241.6
2026-01-02 11:50:58,medium_user_5,bcrypt,pepper,password_spraying,failed,253.17
2026-01-02 11:50:58,medium_user_6,bcrypt,pepper,password_spraying,failed,249.52
2026-01-02 11:50:58,medium_user_7,bcrypt,pepper,password_spraying,failed,242.71
2026-01-02 11:50:59,medium_user_8,bcrypt,pepper,password_spraying,failed,243.06
2026-01-02 11:50:59,medium_user_9,bcrypt,pepper,password_spraying,failed,244.78
2026-01-02 11:50:59,strong_user_0,bcrypt,pepper,password_spraying,failed,247.76
2026-01-02 11:51:00,strong_user_1,bcrypt,pepper,password_spraying,failed,249.5
2026-01-02 11:51:00,strong_user_2,bcrypt,pepper,password_spraying,failed,250.02
2026-01-02 11:51:00,strong_user_3,bcrypt,pepper,password_spraying,failed,249.1
2026-01-02 11:51:01,strong_user_4,bcrypt,pepper,password_spraying,failed,246.79
2026-01-02 11:51:01,strong_user_5,bcrypt,pepper,password_spraying,failed,244.86
2026-01-02 11:51:01,strong_user_6,bcrypt,pepper,password_spraying,failed,244.9
2026-01-02 11:51:02,strong_user_7,bcrypt,pepper,password_spraying,failed,245.97
2026-01-02 11:51:02,strong_user_8,bcrypt,pepper,password_spraying,failed,246.92
2026-01-02 11:51:03,strong_user_9,bcrypt,pepper,password_spraying,failed,245.24
2026-01-02 11:51:03,weak_user_0,bcrypt,pepper,password_spraying,failed,245.2
2026-01-02 11:51:03,weak_user_1,bcrypt,pepper,password_spraying,failed,244.89
2026-01-02 11:51:04,weak_user_2,bcrypt,pepper,password_spraying,failed,238.52
2026-01-02 11:51:04,weak_user_3,bcrypt,pepper,password_spraying,failed,242.46
2026-01-02 11:51:04,weak_user_4,bcrypt,pepper,password_spraying,success,242.48
2026-01-02 11:51:05,weak_user_5,bcrypt,pepper,password_spraying,failed,244.3
2026-01-02 11:51:05,weak_user_6,bcrypt,pepper,password_spraying,failed,242.55
2026-01-02 11:51:05,weak_user_7,bcrypt,pepper,password_spraying,failed,241.84
2026-01-02 11:51:06,weak_user_8,bcrypt,pepper,password_spraying,failed,246.26
2026-01-02 11:51:06,weak_user_9,bcrypt,pepper,password_spraying,failed,242.44
2026-01-02 11:51:06,medium_user_0,bcrypt,pepper,password_spraying,failed,249.75
2026-01-02 11:51:07,medium_user_1,bcrypt,pepper,password_spraying,failed,248.48
2026-01-02 11:51:07,medium_user_2,bcrypt,pepper,password_spraying,failed,242.13
2026-01-02 11:51:07,medium_user_3,bcrypt,pepper,password_spraying,failed,243.24
2026-01-02 11:51:08,medium_user_4,bcrypt,pepper,password_spraying,failed,248.82
2026-01-02 11:51:08,medium_user_5,bcrypt,pepper,password_spraying,failed,243.42
2026-01-02 11:51:08,medium_user_6,bcrypt,pepper,password_spraying,failed,245.47
2026-01-02 11:51:09,medium_user_7,bcrypt,pepper,password_spraying,failed,244.52
2026-01-02 11:51:09,medium_user_8,bcrypt,pepper,password_spraying,failed,240.16
2026-01-02 11:51:09,medium_user_9,bcrypt,pepper,password_spraying,failed,240.65
2026-01-02 11:51:10,strong_user_0,bcrypt,pepper,password_spraying,failed,246.04
2026-01-02 11:51:10,strong_user_1,bcrypt,pepper,password_spraying,failed,244.47
2026-01-02 11:51:10,strong_user_2,bcrypt,pepper,password_spraying,failed,245.69
2026-01-02 11:51:11,strong_user_3,bcrypt,pepper,password_spraying,failed,244.16
2026-01-02 11:51:11,strong_user_4,bcrypt,pepper,password_spraying,failed,246.55
2026-01-02 11:51:12,strong_user_5,bcrypt,pepper,password_spraying,failed,245.63
2026-01-02 11:51:12,strong_user_6,bcrypt,pepper,password_spraying,failed,242.25
2026-01-02 11:51:12,strong_user_7,bcrypt,pepper,password_spraying,failed,243.67
2026-01-02 11:51:13,strong_user_8,bcrypt,pepper,password_spraying,failed,246.33
2026-01-02 11:51:13,strong_user_9,bcrypt,pepper,password_spraying,failed,242.13
2026-01-02 11:51:13,weak_user_0,bcrypt,pepper,brute_force,success,240.9
