timestamp,username,hash_mode,active_protections,attack_type,result,latency_ms
2026-01-02 11:55:36,medium_user_8,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,247.5
2026-01-02 11:55:36,medium_user_9,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,246.83
2026-01-02 11:55:36,strong_user_0,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,253.89
2026-01-02 11:55:37,strong_user_1,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,257.67
2026-01-02 11:55:37,strong_user_2,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,264.5
2026-01-02 11:55:38,strong_user_3,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,259.24
2026-01-02 11:55:38,strong_user_4,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,250.52
2026-01-02 11:55:38,strong_user_5,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,249.26
2026-01-02 11:55:39,strong_user_6,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,238.1
2026-01-02 11:55:39,strong_user_7,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,249.94
2026-01-02 11:55:39,strong_user_8,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,241.39
2026-01-02 11:55:40,strong_user_9,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,249.72
2026-01-02 11:55:40,weak_user_0,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,243.08
2026-01-02 11:55:40,weak_user_1,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,success,240.47
2026-01-02 11:55:41,weak_user_2,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,242.1
2026-01-02 11:55:41,weak_user_3,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,248.5
2026-01-02 11:55:41,weak_user_4,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,249.01
2026-01-02 11:55:42,weak_user_5,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,246.62
2026-01-02 11:55:42,weak_user_6,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,247.02
2026-01-02 11:55:42,weak_user_7,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,247.13
2026-01-02 11:55:43,weak_user_8,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,244.59
2026-01-02 11:55:43,weak_user_9,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,240.52
2026-01-02 11:55:43,medium_user_0,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,242.73
2026-01-02 11:55:44,medium_user_1,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,251.42
2026-01-02 11:55:44,medium_user_2,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,239.55
2026-01-02 11:55:44,medium_user_3,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,247.17
2026-01-02 11:55:45,medium_user_4,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,243.77
2026-01-02 11:55:45,medium_user_5,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,242.3
2026-01-02 11:55:45,medium_user_6,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,245.89
2026-01-02 11:55:46,medium_user_7,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,241.77
2026-01-02 11:55:46,medium_user_8,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,248.95
2026-01-02 11:55:47,medium_user_9,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,240.88
2026-01-02 11:55:47,strong_user_0,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,250.07
2026-01-02 11:55:47,strong_user_1,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,244.37
2026-01-02 11:55:48,strong_user_2,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,242.88
2026-01-02 11:55:48,strong_user_3,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,246.52
2026-01-02 11:55:48,strong_user_4,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,242.0
2026-01-02 11:55:49,strong_user_5,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,246.05
2026-01-02 11:55:49,strong_user_6,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,248.47
2026-01-02 11:55:49,strong_user_7,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,262.24
2026-01-02 11:55:50,strong_user_8,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,244.85
2026-01-02 11:55:50,strong_user_9,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,248.79
2026-01-02 11:55:50,weak_user_0,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,242.97
2026-01-02 11:55:51,weak_user_1,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,250.72
2026-01-02 11:55:51,weak_user_2,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,244.16
2026-01-02 11:55:51,weak_user_3,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,243.51
2026-01-02 11:55:52,weak_user_4,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,success,244.02
2026-01-02 11:55:52,weak_user_5,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,245.13
2026-01-02 11:55:52,weak_user_6,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,244.6
2026-01-02 11:55:53,weak_user_7,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,244.13
2026-01-02 11:55:53,weak_user_8,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,249.2
2026-01-02 11:55:54,weak_user_9,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,276.56
2026-01-02 11:55:54,medium_user_0,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,239.15
2026-01-02 11:55:54,medium_user_1,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,243.69
2026-01-02 11:55:55,medium_user_2,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,247.84
2026-01-02 11:55:55,medium_user_3,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,256.1
2026-01-02 11:55:55,medium_user_4,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,262.44
2026-01-02 11:55:56,medium_user_5,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,286.47
2026-01-02 11:55:56,medium_user_6,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,270.86
2026-01-02 11:55:56,medium_user_7,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,257.85
2026-01-02 11:55:57,medium_user_8,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,242.28
2026-01-02 11:55:57,medium_user_9,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,255.7
2026-01-02 11:55:57,strong_user_0,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,246.77
2026-01-02 11:55:58,strong_user_1,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,253.29
2026-01-02 11:55:58,strong_user_2,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,242.03
2026-01-02 11:55:58,strong_user_3,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,245.96
2026-01-02 11:55:59,strong_user_4,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,244.53
2026-01-02 11:55:59,strong_user_5,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,247.0
2026-01-02 11:56:00,strong_user_6,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,243.25
2026-01-02 11:56:00,strong_user_7,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,247.03
2026-01-02 11:56:00,strong_user_8,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,244.49
2026-01-02 11:56:01,strong_user_9,bcrypt,"pepper, totp, rate_limit, lockout, captcha",password_spraying,failed,243.26
2026-01-02 11:56:01,weak_user_0,bcrypt,"pepper, totp, rate_limit, lockout, captcha",brute_force,success,247.93
