timestamp,username,hash_mode,active_protections,attack_type,result,latency_ms
2026-01-02 11:51:49,strong_user_7,bcrypt,totp,password_spraying,failed,243.17
2026-01-02 11:51:49,strong_user_8,bcrypt,totp,password_spraying,failed,240.66
2026-01-02 11:51:49,strong_user_9,bcrypt,totp,password_spraying,failed,262.28
2026-01-02 11:51:50,weak_user_0,bcrypt,totp,password_spraying,failed,301.24
2026-01-02 11:51:50,weak_user_1,bcrypt,totp,password_spraying,failed,292.11
2026-01-02 11:51:51,weak_user_2,bcrypt,totp,password_spraying,failed,268.21
2026-01-02 11:51:51,weak_user_3,bcrypt,totp,password_spraying,failed,259.02
2026-01-02 11:51:51,weak_user_4,bcrypt,totp,password_spraying,success,255.05
2026-01-02 11:51:52,weak_user_5,bcrypt,totp,password_spraying,failed,274.51
2026-01-02 11:51:52,weak_user_6,bcrypt,totp,password_spraying,failed,260.04
2026-01-02 11:51:52,weak_user_7,bcrypt,totp,password_spraying,failed,271.1
2026-01-02 11:51:53,weak_user_8,bcrypt,totp,password_spraying,failed,269.96
2026-01-02 11:51:53,weak_user_9,bcrypt,totp,password_spraying,failed,262.91
2026-01-02 11:51:54,medium_user_0,bcrypt,totp,password_spraying,failed,257.77
2026-01-02 11:51:54,medium_user_1,bcrypt,totp,password_spraying,failed,264.88
2026-01-02 11:51:54,medium_user_2,bcrypt,totp,password_spraying,failed,298.88
2026-01-02 11:51:55,medium_user_3,bcrypt,totp,password_spraying,failed,280.88
2026-01-02 11:51:55,medium_user_4,bcrypt,totp,password_spraying,failed,267.5
2026-01-02 11:51:55,medium_user_5,bcrypt,totp,password_spraying,failed,254.44
2026-01-02 11:51:56,medium_user_6,bcrypt,totp,password_spraying,failed,247.63
2026-01-02 11:51:56,medium_user_7,bcrypt,totp,password_spraying,failed,246.4
2026-01-02 11:51:56,medium_user_8,bcrypt,totp,password_spraying,failed,254.06
2026-01-02 11:51:57,medium_user_9,bcrypt,totp,password_spraying,failed,246.57
2026-01-02 11:51:57,strong_user_0,bcrypt,totp,password_spraying,failed,244.55
2026-01-02 11:51:58,strong_user_1,bcrypt,totp,password_spraying,failed,250.29
2026-01-02 11:51:58,strong_user_2,bcrypt,totp,password_spraying,failed,259.25
2026-01-02 11:51:58,strong_user_3,bcrypt,totp,password_spraying,failed,277.21
2026-01-02 11:51:59,strong_user_4,bcrypt,totp,password_spraying,failed,300.76
2026-01-02 11:51:59,strong_user_5,bcrypt,totp,password_spraying,failed,325.33
2026-01-02 11:52:00,strong_user_6,bcrypt,totp,password_spraying,failed,318.38
2026-01-02 11:52:00,strong_user_7,bcrypt,totp,password_spraying,failed,307.01
2026-01-02 11:52:00,strong_user_8,bcrypt,totp,password_spraying,failed,263.13
2026-01-02 11:52:01,strong_user_9,bcrypt,totp,password_spraying,failed,256.02
2026-01-02 11:52:01,weak_user_0,bcrypt,totp,brute_force,success,246.95
