timestamp,username,hash_mode,active_protections,attack_type,result,latency_ms
2026-01-02 11:53:13,strong_user_4,bcrypt,lockout,password_spraying,failed,246.75
2026-01-02 11:53:14,strong_user_5,bcrypt,lockout,password_spraying,failed,241.65
2026-01-02 11:53:14,strong_user_6,bcrypt,lockout,password_spraying,failed,242.96
2026-01-02 11:53:14,strong_user_7,bcrypt,lockout,password_spraying,failed,245.82
2026-01-02 11:53:15,strong_user_8,bcrypt,lockout,password_spraying,failed,240.62
2026-01-02 11:53:15,strong_user_9,bcrypt,lockout,password_spraying,failed,246.55
2026-01-02 11:53:15,weak_user_0,bcrypt,lockout,password_spraying,failed,244.97
2026-01-02 11:53:16,weak_user_1,bcrypt,lockout,password_spraying,success,240.9
2026-01-02 11:53:16,weak_user_2,bcrypt,lockout,password_spraying,failed,240.47
2026-01-02 11:53:16,weak_user_3,bcrypt,lockout,password_spraying,failed,251.16
2026-01-02 11:53:17,weak_user_4,bcrypt,lockout,password_spraying,failed,243.78
2026-01-02 11:53:17,weak_user_5,bcrypt,lockout,password_spraying,failed,249.26
2026-01-02 11:53:17,weak_user_6,bcrypt,lockout,password_spraying,failed,240.66
2026-01-02 11:53:18,weak_user_7,bcrypt,lockout,password_spraying,failed,249.12
2026-01-02 11:53:18,weak_user_8,bcrypt,lockout,password_spraying,failed,243.1
2026-01-02 11:53:18,weak_user_9,bcrypt,lockout,password_spraying,failed,240.3
2026-01-02 11:53:19,medium_user_0,bcrypt,lockout,password_spraying,failed,239.64
2026-01-02 11:53:19,medium_user_1,bcrypt,lockout,password_spraying,failed,246.52
2026-01-02 11:53:19,medium_user_2,bcrypt,lockout,password_spraying,failed,244.08
2026-01-02 11:53:20,medium_user_3,bcrypt,lockout,password_spraying,failed,241.19
2026-01-02 11:53:20,medium_user_4,bcrypt,lockout,password_spraying,failed,243.59
2026-01-02 11:53:21,medium_user_5,bcrypt,lockout,password_spraying,failed,245.84
2026-01-02 11:53:21,medium_user_6,bcrypt,lockout,password_spraying,failed,243.99
2026-01-02 11:53:21,medium_user_7,bcrypt,lockout,password_spraying,failed,246.23
2026-01-02 11:53:22,medium_user_8,bcrypt,lockout,password_spraying,failed,240.67
2026-01-02 11:53:22,medium_user_9,bcrypt,lockout,password_spraying,failed,244.62
2026-01-02 11:53:22,strong_user_0,bcrypt,lockout,password_spraying,failed,248.37
2026-01-02 11:53:23,strong_user_1,bcrypt,lockout,password_spraying,failed,243.51
2026-01-02 11:53:23,strong_user_2,bcrypt,lockout,password_spraying,failed,243.47
2026-01-02 11:53:23,strong_user_3,bcrypt,lockout,password_spraying,failed,243.04
2026-01-02 11:53:24,strong_user_4,bcrypt,lockout,password_spraying,failed,242.35
2026-01-02 11:53:24,strong_user_5,bcrypt,lockout,password_spraying,failed,242.63
2026-01-02 11:53:24,strong_user_6,bcrypt,lockout,password_spraying,failed,246.24
2026-01-02 11:53:25,strong_user_7,bcrypt,lockout,password_spraying,failed,239.53
2026-01-02 11:53:25,strong_user_8,bcrypt,lockout,password_spraying,failed,243.99
2026-01-02 11:53:25,strong_user_9,bcrypt,lockout,password_spraying,failed,244.2
2026-01-02 11:53:26,weak_user_0,bcrypt,lockout,password_spraying,failed,244.94
2026-01-02 11:53:26,weak_user_1,bcrypt,lockout,password_spraying,failed,245.38
2026-01-02 11:53:26,weak_user_2,bcrypt,lockout,password_spraying,failed,243.08
2026-01-02 11:53:27,weak_user_3,bcrypt,lockout,password_spraying,failed,248.08
2026-01-02 11:53:27,weak_user_4,bcrypt,lockout,password_spraying,success,244.66
2026-01-02 11:53:27,weak_user_5,bcrypt,lockout,password_spraying,failed,247.46
2026-01-02 11:53:28,weak_user_6,bcrypt,lockout,password_spraying,failed,245.27
2026-01-02 11:53:28,weak_user_7,bcrypt,lockout,password_spraying,failed,248.08
2026-01-02 11:53:28,weak_user_8,bcrypt,lockout,password_spraying,failed,249.88
2026-01-02 11:53:29,weak_user_9,bcrypt,lockout,password_spraying,failed,244.27
2026-01-02 11:53:29,medium_user_0,bcrypt,lockout,password_spraying,failed,243.49
2026-01-02 11:53:30,medium_user_1,bcrypt,lockout,password_spraying,failed,245.67
2026-01-02 11:53:30,medium_user_2,bcrypt,lockout,password_spraying,failed,242.39
2026-01-02 11:53:30,medium_user_3,bcrypt,lockout,password_spraying,failed,251.11
2026-01-02 11:53:31,medium_user_4,bcrypt,lockout,password_spraying,failed,245.66
2026-01-02 11:53:31,medium_user_5,bcrypt,lockout,password_spraying,failed,246.01
2026-01-02 11:53:31,medium_user_6,bcrypt,lockout,password_spraying,failed,242.0
2026-01-02 11:53:32,medium_user_7,bcrypt,lockout,password_spraying,failed,245.25
2026-01-02 11:53:32,medium_user_8,bcrypt,lockout,password_spraying,failed,245.67
2026-01-02 11:53:32,medium_user_9,bcrypt,lockout,password_spraying,failed,241.9
2026-01-02 11:53:33,strong_user_0,bcrypt,lockout,password_spraying,failed,245.77
2026-01-02 11:53:33,strong_user_1,bcrypt,lockout,password_spraying,failed,241.56
2026-01-02 11:53:33,strong_user_2,bcrypt,lockout,password_spraying,failed,244.25
2026-01-02 11:53:34,strong_user_3,bcrypt,lockout,password_spraying,failed,257.98
2026-01-02 11:53:34,strong_user_4,bcrypt,lockout,password_spraying,failed,246.82
2026-01-02 11:53:34,strong_user_5,bcrypt,lockout,password_spraying,failed,246.45
2026-01-02 11:53:35,strong_user_6,bcrypt,lockout,password_spraying,failed,243.6
2026-01-02 11:53:35,strong_user_7,bcrypt,lockout,password_spraying,failed,246.1
2026-01-02 11:53:35,strong_user_8,bcrypt,lockout,password_spraying,failed,245.19
2026-01-02 11:53:36,strong_user_9,bcrypt,lockout,password_spraying,failed,250.74
2026-01-02 11:53:36,weak_user_0,bcrypt,lockout,brute_force,success,241.97
